RAh,RAm,RAs,e_RAs,DEd,DEm,DEs,eDEs,GLON,GLAT,Si,e_Si,Pk,e_Pk,m,e_m,RM,e_RM
15,27,1.27,0.03,-20,18,39.2,0.6,-14.5288,29.4274,249.6,7.5,9.99,0.33,4.12,0.14,-9.3,7.2
15,27,4.56,0.04,40,17,6.6,0.6,65.3936,55.3989,89.8,2.7,3.18,0.23,3.68,0.27,35.2,16
15,27,12.84,0.12,74,31,42.2,0.6,110.5398,38.617,111.3,3.9,6.17,0.24,6.26,0.24,7.2,9
15,27,15.09,0.03,-25,18,5.1,0.6,-18.0304,25.5206,137.4,4.1,7.96,0.35,6.02,0.26,24.2,10.3
15,27,15.68,0.03,20,53,23,0.6,31.5728,54.0159,217.9,7.6,10.38,0.4,5.29,0.2,21.5,8.3
15,27,17.61,0.04,-14,24,4,0.6,-9.9059,33.8384,95.7,3.6,8.13,0.38,11.48,0.54,1.6,9.4
15,27,18.68,0.03,4,14,40.4,0.6,8.291,46.37,128.1,4.3,13.12,0.25,12.68,0.24,13,4
15,27,18.75,0.04,31,15,24.3,0.6,49.3809,55.9059,846.2,25.4,8.06,0.26,1.03,0.03,-1.8,7.2
15,27,22.09,0.16,4,14,19,2.5,8.296,46.355,6,0.4,3.44,0.26,14.05,1.06,3.7,15.6
15,27,22.43,0.03,12,50,53.5,0.6,19.3953,50.8851,69.1,2.1,6.78,0.27,10.65,0.42,14.5,8.6
15,27,22.54,0.04,7,35,16.3,0.6,12.3782,48.2412,53.2,2,3.55,0.29,6.57,0.54,35.6,17.3
15,27,24.55,0.06,59,9,0.1,0.6,93.9418,48.2603,98.8,3.5,5.92,0.24,6.82,0.28,-11.1,13.7
15,27,24.68,0.05,47,31,43.3,0.6,77.4081,53.4562,100.1,3.6,4.12,0.24,4.62,0.27,-1.2,12.6
15,27,26.78,0.03,7,35,18.7,0.6,12.3933,48.2269,115.2,4.1,6.92,0.3,6.28,0.27,5,9.1
15,27,28.41,0.06,39,52,1.6,0.8,64.6454,55.3951,61.7,2.5,3.74,0.28,9.14,0.68,5.1,15.7
15,27,32.48,0.03,11,54,32.2,0.6,18.117,50.4089,479.8,14.4,7.05,0.22,1.5,0.05,24.2,7.8
15,27,36.02,0.03,-4,32,42.9,0.6,-1.0718,40.764,467.5,15.6,7.74,0.28,1.9,0.07,5.3,7.9
15,27,37.81,0.07,59,12,23.4,0.8,93.9901,48.2059,106.7,3.5,4.02,0.26,6.23,0.4,16.2,23.3
15,27,37.92,0.04,-30,14,59.1,0.6,-21.2574,21.5524,167.3,5,6.5,0.33,3.93,0.2,23.3,11.9
15,27,40.01,0.03,15,21,57.9,0.6,23.0731,51.926,308,9.2,12.04,0.32,4.05,0.11,9.7,4.7
15,27,40.47,0.22,74,36,51.2,0.9,110.5911,38.5352,20.1,0.7,3.04,0.26,16.29,1.39,-14.3,16.3
15,27,46.32,0.1,5,43,24,1.5,10.1527,47.1269,196.8,7.3,4.54,0.34,13.25,0.99,-2.6,16
15,27,46.61,0.03,15,8,21.7,0.6,22.7575,51.8071,85,3,4.62,0.33,6.02,0.43,-8.3,11.6
15,27,51.39,0.03,10,36,22.8,0.6,16.4027,49.7077,81.8,2.9,4.1,0.31,5.85,0.44,8.6,16.2
15,27,53.16,0.04,31,59,58,0.6,50.7129,55.818,131.2,4.7,13.47,0.26,11.06,0.21,3,4.1
15,27,53.38,0.03,25,12,14.9,0.6,38.8214,54.9829,194.8,5.9,8.64,0.25,4.56,0.13,24.9,6.3
15,27,57.8,0.03,22,33,1.3,0.6,34.371,54.3359,335.4,10.1,9.52,0.27,2.9,0.08,41,6.7
15,27,58.32,0.09,66,56,12.2,0.6,102.9589,43.6284,65.5,2.4,4.11,0.24,6.81,0.4,84.1,13.9
15,28,3.11,0.05,45,44,14.6,0.6,74.482,53.9243,53.2,1.6,2.86,0.22,5.54,0.43,8.2,17.4
15,28,5.58,0.09,15,22,50.7,2.1,23.1639,51.8386,31.3,1.6,4.38,0.3,23.54,1.61,11,13.9
15,28,6.39,0.03,13,23,32.3,0.6,20.2928,50.9743,225,7.5,16.39,0.29,8.39,0.15,11.9,3.6
15,28,11.53,0.03,-7,3,26.7,0.6,-3.3353,38.9435,215.2,7.6,9.71,0.31,4.94,0.16,-19.8,6.4
15,28,16.35,0.03,-28,58,23.4,0.6,-20.3037,22.4837,389.9,13.7,11.22,0.36,4.06,0.13,64,7.3
15,28,21.87,0.04,21,14,58.5,0.7,32.2875,53.8789,39.5,1.2,2.88,0.25,8.01,0.7,27.6,20
15,28,23.09,0.05,47,27,50,0.6,77.2128,53.3232,63.6,1.9,2.76,0.23,4.39,0.37,13.8,17.8
15,28,26.73,0.08,67,39,29,0.6,103.6871,43.1362,120.4,3.6,5.46,0.25,4.79,0.22,56.8,11.1
15,28,33.27,0.03,-29,47,33.8,0.6,-20.7888,21.7956,289.3,10.1,26.87,0.43,9.69,0.16,16,2.9
15,28,36.84,0.06,48,47,56.4,0.6,79.2746,52.8234,46,1.8,3.54,0.24,8.68,0.59,-4.3,13.1
15,28,37.85,0.04,-33,39,3,0.6,-23.2461,18.7017,165.5,5,10.29,0.48,6.41,0.3,15.9,12.3
15,28,37.89,0.06,56,55,36.3,0.6,90.9364,49.2835,138.2,4.2,4.92,0.25,3.76,0.19,-0.1,11.3
15,28,40.22,0.03,-8,25,49.5,0.6,-4.4899,37.9037,296.4,9.9,21.83,0.89,6.76,0.28,-3.4,7
15,28,41.13,0.03,-8,26,48.8,0.6,-4.5015,37.8896,458.2,15.6,38.48,0.39,8.08,0.08,-0.2,1.9
15,28,41.31,0.04,45,22,16.2,0.6,73.8318,53.9252,198.2,7,4.75,0.24,2.53,0.13,18.8,10.9
15,28,44.57,0.03,5,52,17.5,0.6,10.5322,47.011,147.7,4.4,7.01,0.27,5.17,0.2,4.5,8.6
15,28,52.85,0.04,31,57,25.5,0.6,50.6522,55.6056,255,7.7,4.4,0.26,1.73,0.1,11,12.4
15,28,53.37,0.04,36,21,52.1,0.6,58.4503,55.5331,64.2,2.3,4.5,0.25,8.25,0.46,19.7,12.6
15,28,54.16,0.05,51,21,24.8,0.6,83.1076,51.7962,478.3,16.8,19.9,0.24,4.49,0.05,8.7,2.4
15,28,54.58,0.08,63,56,23.4,0.6,99.5546,45.389,76,2.7,3.65,0.25,5.4,0.37,14.9,15.4
15,28,59.87,0.03,-1,33,54.8,0.6,2.2367,42.4627,80.5,2.8,4.68,0.28,6.79,0.41,-3.4,12.3
15,29,1.27,0.03,-1,5,23.1,0.6,2.7376,42.7631,110.8,3.3,5.93,0.26,5.63,0.25,11.9,9.4
15,29,6.6,0.09,65,56,25.5,0.7,101.7795,44.1606,49.5,1.8,3.58,0.24,8.4,0.56,33.5,14
15,29,9.51,0.03,17,13,26.8,0.6,26.0822,52.3371,409.4,14.2,16.55,0.28,4.56,0.08,10.4,3.8
15,29,10.8,0.09,70,43,29.5,0.6,106.7765,41.0965,169.9,5.1,4.31,0.28,2.6,0.17,31.4,13.1
15,29,19.81,0.03,-6,29,21.9,0.6,-2.5543,39.1288,99,3.8,5.21,0.31,6.7,0.4,7.3,14.9
15,29,25.63,0.03,-15,21,11.6,0.6,-10.2174,32.7874,136,4.8,5.29,0.41,4.21,0.33,8.6,14.1
15,29,26.55,0.04,27,0,47.5,0.6,42.032,54.9759,83.2,2.5,3.97,0.25,4.85,0.31,11.5,12.9
15,29,27.73,0.03,13,44,46.3,0.6,21.0283,50.8377,111.9,4.1,8.08,0.25,9.83,0.3,21.1,7.4
15,29,29.65,0.03,-1,53,16.9,0.6,2.0109,42.1599,129.6,3.9,13.25,0.24,10.44,0.19,5.8,4
15,29,30.11,0.06,53,1,39.2,0.6,85.473,51.0073,82,2.9,5.87,0.24,8.56,0.35,-7,8.5
15,29,31.7,0.03,-20,47,29.9,0.6,-14.3689,28.6818,147.4,4.4,5.96,0.33,4.19,0.23,-16,11.9
15,29,31.71,0.04,24,47,48.7,0.6,38.2679,54.5337,96.1,3.4,4.74,0.26,5.58,0.31,19.7,9.9
15,29,36.76,0.04,23,1,50.8,0.6,35.3346,54.0955,54.2,1.7,6.66,0.27,12.95,0.53,32.9,9.5
15,29,40.21,0.04,0,2,2.9,0.7,4.0692,43.3485,94.8,3.2,3.49,0.26,5.47,0.41,-19.4,14.6
15,29,40.77,0.07,63,50,4.9,0.6,99.3626,45.3831,100.4,3,3.58,0.26,3.88,0.28,-7.6,15.6
15,29,46.19,0.03,15,39,44.5,0.6,23.8466,51.5866,536.8,18.1,37.84,0.26,8.05,0.06,14.9,1.5
15,29,46.6,0.03,-27,53,55.6,0.6,-19.306,23.1301,729,25.8,23.58,0.36,3.47,0.05,-17,3.6
15,29,49.73,0.04,39,45,9.1,0.6,64.3215,54.9667,149.9,4.5,13.5,0.28,9.27,0.19,-1.6,4.2
15,29,49.79,0.03,-2,19,19.4,0.6,1.6386,41.8151,120,3.6,5.25,0.24,4.42,0.2,19.4,10.5
15,29,51.42,0.04,22,35,8.2,0.6,34.6288,53.9242,57.5,1.8,6.24,0.27,11.5,0.5,14.4,10
15,29,51.76,0.03,19,4,34.6,0.6,29.0251,52.8502,604.8,21.1,13.48,0.43,2.55,0.08,-29,7.4
15,29,55.87,0.04,34,49,34.8,0.6,55.7213,55.4004,648.1,22,11.69,0.26,2.08,0.05,23.8,4.8
15,30,0.77,0.05,-13,8,5.4,0.8,-8.2813,34.3166,53.8,2,5.34,0.29,13.65,0.74,-9,12.2
15,30,2.54,0.06,-30,55,12,0.7,-21.2493,20.7049,70.9,2.5,6.7,0.4,12.54,0.75,19.6,13.6
15,30,3.26,0.03,-16,48,15.8,0.6,-11.2344,31.6093,380.9,11.4,3.48,0.29,0.92,0.08,21.8,20.4
15,30,4.69,0.05,29,0,9.3,0.7,45.5047,55.1164,130.6,4.5,7.93,0.47,11.48,0.68,8.2,14.7
15,30,5.11,0.03,23,16,22.2,0.6,35.7807,54.0522,139.7,5.2,16.35,0.33,14.46,0.29,8.8,4.1
15,30,5.44,0.04,33,51,36.8,0.6,54.0194,55.3846,281.1,10.1,3.36,0.26,1.61,0.12,6.2,19
15,30,10.58,0.04,23,16,17.6,0.6,35.7876,54.0316,137.9,5.1,10.86,0.34,10.12,0.32,13.1,6.5
15,30,17.05,0.04,-27,8,24,0.6,-18.6981,23.6566,103.5,3.7,8.27,0.36,8.3,0.36,35.8,11.7
15,30,17.16,0.03,-20,13,53.9,0.6,-13.8004,28.9934,839.1,27,44.45,0.32,7.1,0.05,-8.4,1.6
15,30,18.18,0.03,0,2,36.9,0.6,4.2154,43.231,113.5,3.9,5.28,0.27,5.59,0.29,4.9,8.7
15,30,22.6,0.03,6,44,7.3,0.6,11.9184,47.1526,293.1,8.8,9.15,0.27,3.35,0.1,5.2,5.8
15,30,27.3,0.03,-8,57,59.7,0.6,-4.5841,37.2135,116.5,4,7.09,0.27,7.25,0.28,-10.4,8.9
15,30,27.99,0.04,-35,47,56,0.6,-24.269,16.7505,278.9,8.7,19.47,0.4,10.02,0.21,-43.5,4
15,30,28.43,0.03,5,55,13,0.6,10.9438,46.6817,599.2,18,4.81,0.22,0.86,0.04,30,11
15,30,33.35,0.03,-24,27,55.9,0.6,-16.802,25.7032,324.7,11.1,21.28,0.4,7.67,0.14,4.5,3.9
15,30,35.21,0.05,52,1,32.4,0.6,83.9154,51.2834,355.4,12.4,8.2,0.47,2.42,0.14,-24.8,12.6
15,30,36.24,1.31,88,16,31.2,0.7,121.6766,28.4479,26.8,0.9,2.78,0.22,10.65,0.84,-18.1,20.2
15,30,41.38,0.04,-40,1,39,0.6,-26.815,13.3097,233.9,8.3,9.99,0.54,4.71,0.25,25,11.4
15,30,49.8,0.24,82,51,2.9,0.6,117.5056,32.512,366.9,11,5.57,0.26,1.67,0.08,-65,10.6
15,30,51.61,0.41,85,36,19.4,0.6,119.6659,30.4639,136.2,4.6,5.34,0.33,4.84,0.3,-5.2,13.6
15,30,53.61,0.07,65,22,0,0.6,100.9879,44.3645,180,6.4,6.61,0.28,3.81,0.16,8.9,8.6
15,30,54.38,0.03,1,7,8.3,0.6,5.5085,43.7783,277.1,8.3,6.89,0.27,2.66,0.1,27.3,8.8
15,30,55.17,0.03,1,21,53.4,0.6,5.781,43.9261,204.7,7.3,13.09,0.28,6.22,0.13,17.6,4.6
15,30,55.26,0.16,78,44,41.5,0.6,114.0924,35.488,247.2,8.6,6.63,0.28,2.88,0.12,-24.9,9.7
15,30,55.77,0.03,17,42,19.7,0.6,27.0692,52.1257,192.9,6.5,6.67,0.23,4.35,0.15,15.2,7.5
15,30,55.99,0.24,82,27,20.8,0.6,117.1849,32.8003,100.4,3.5,7.78,0.38,7.97,0.39,1.6,9.7
15,30,55.98,0.03,1,22,52.4,0.6,5.8019,43.9334,123.2,4.4,6.26,0.28,4.22,0.19,-5.8,9.8
15,30,57.74,0.03,10,22,41.9,0.6,16.6799,48.9317,71,2.5,3.1,0.27,5.04,0.44,2,21.3
15,31,0.62,0.04,-7,3,43,0.6,-2.7234,38.4328,76.3,3,6.54,0.28,9.65,0.41,4.4,9.3
15,31,4.5,0.03,25,49,58.3,0.6,40.1363,54.4047,125.7,3.8,8.95,0.25,7.17,0.2,8.6,6.2
15,31,5.31,0.04,-40,6,20.8,0.6,-26.7986,13.2016,86.2,3.1,12.6,0.6,17.57,0.84,0.7,10.3
15,31,9.08,0.04,-34,21,47.9,0.6,-23.2534,17.8183,121.3,3.7,6.27,0.41,5.2,0.34,-37.7,12.1
15,31,11.98,0.04,-34,23,9.3,0.7,-23.2593,17.7942,54.2,2.3,7.97,0.39,16.07,0.79,-39.7,9.3
15,31,12.53,0.06,58,3,10,0.6,92.146,48.415,264,9.1,9.48,0.33,3.92,0.14,13.4,7.9
15,31,18.8,0.1,71,59,58.3,0.6,107.8851,40.1241,252.8,7.6,7.39,0.29,3.06,0.12,-24.8,8.5
15,31,19.04,0.03,-13,7,33.1,0.6,-7.9955,34.1043,79.6,2.9,4.49,0.31,6.24,0.43,-18,20
15,31,22.79,0.03,-16,59,55.1,0.6,-11.1099,31.2529,588,17.6,41.89,0.32,7.39,0.06,-16.2,1.6
15,31,24.22,0.03,-27,35,30.6,0.6,-18.7919,23.1482,583.6,20.6,17.51,0.46,3.11,0.08,30.8,4.5
15,31,26.28,0.04,-34,56,10.1,0.6,-23.5642,17.3245,432,15.7,11.38,0.34,3.47,0.1,-5.1,5.9
15,31,26.58,0.03,-9,23,9.9,0.6,-4.7456,36.7457,478.4,16.4,8.34,0.29,1.88,0.07,-15.7,8.1
15,31,27.83,0.07,61,33,5.3,0.6,96.5026,46.5242,89.5,3.2,6.59,0.28,8.38,0.36,2.1,8.7
15,31,27.97,0.04,3,37,59.3,0.6,8.4481,45.1718,128,4.2,7.47,0.28,8.94,0.34,2.8,8.7
15,31,29.11,0.04,32,5,49.7,0.6,50.9381,55.0598,170.6,5.4,3.43,0.26,3.36,0.25,-5.6,16.1
15,31,32.51,0.08,63,27,53.2,0.6,98.763,45.4317,63,2.3,6.58,0.25,11.14,0.42,5,7.6
15,31,33.25,0.04,34,24,17.5,0.7,54.9689,55.0761,87.6,3.3,6.04,0.25,10.12,0.42,12.1,8.4
15,31,33.41,0.08,65,11,24,0.6,100.7319,44.4151,94,3.7,6.92,0.27,8.1,0.32,8.6,9.6
15,31,33.54,0.1,72,6,41.4,0.6,107.9781,40.0356,418.2,12.6,8.66,0.27,2.21,0.07,-30.4,6.8
15,31,34.32,0.09,68,2,23.4,0.6,103.8369,42.6666,71.4,2.2,4.08,0.28,6.12,0.42,39.5,14.2
15,31,34.46,0.03,-14,30,29.1,0.6,-9.0804,33.0567,414.4,12.4,8.7,0.43,2.32,0.11,-24.7,9.2
15,31,34.78,0.03,3,25,49,0.6,8.2386,45.0301,160.1,4.8,4.78,0.3,3.42,0.21,24.2,13.5
15,31,35.29,0.05,47,16,49.5,0.7,76.6299,52.8701,56.5,2.3,4.86,0.24,11.56,0.57,7.7,11.4
15,31,37.65,0.04,15,20,17.5,0.8,23.6678,51.0454,31.6,1.3,4.61,0.34,15.98,1.18,26.7,16.4
15,31,38.8,0.03,-4,43,19.2,0.6,-0.3594,39.8962,262,7.9,6.18,0.3,2.42,0.12,8.6,10.5
15,31,39.17,0.04,34,30,4.5,0.6,55.1366,55.0542,150.9,4.5,3.63,0.25,2.52,0.17,28.3,15.3
15,31,43.4,0.03,1,26,58.4,0.6,6.044,43.8183,59.6,1.8,3.96,0.26,6.79,0.45,14.3,13.6
15,31,44.6,0.09,66,41,5.7,0.6,102.3682,43.4944,57.3,2.1,3.11,0.25,6.19,0.5,72.5,18.7
15,31,45.27,0.24,81,38,7.5,0.6,116.4918,33.3805,52,1.6,4.08,0.28,7.89,0.54,-17,14.7
15,31,48.01,0.04,21,29,33.4,0.6,33.0745,53.186,83.8,2.9,3.41,0.26,5.15,0.39,-4.6,17.4
15,31,48.52,0.03,10,55,39.9,0.6,17.5647,49.0201,200.5,6.5,5.61,0.3,3.85,0.21,31.4,11.2
15,31,49.59,0.03,-3,53,54.6,0.6,0.4871,40.4077,216.6,6.5,9.68,0.31,4.62,0.15,15.7,6.2
15,31,49.73,0.03,22,25,5.9,0.6,34.5643,53.4405,304.8,9.2,5.4,0.29,1.87,0.1,-8,11.3
15,31,50.18,0.04,38,47,42.6,0.6,62.5817,54.7142,258.6,9,5.6,0.28,2.43,0.12,8.6,10.4
15,31,50.71,0.03,24,2,43.3,0.6,37.221,53.8499,2892.3,101.7,217.23,0.74,8.21,0.03,10.4,0.7
15,31,58.25,0.09,69,56,37.2,0.6,105.7852,41.4284,517.8,15.5,19.73,0.29,3.88,0.06,6.9,2.9
15,31,58.99,0.03,-29,30,9.8,0.6,-19.9638,21.5692,1525,54,63.16,0.51,4.98,0.04,61.1,1.5
15,32,3.97,0.03,-6,59,16.5,0.6,-2.4261,38.2922,58.2,2.2,4.16,0.31,7.66,0.57,23.4,17.7
15,32,4.05,0.03,14,13,9.6,0.6,22.1356,50.4764,117.6,4.6,5.24,0.29,5.24,0.29,38.7,11.9
15,32,14.34,0.03,-21,35,38,0.6,-14.4113,27.6613,190.3,6.2,7.22,0.35,5.36,0.26,5.7,10.9
15,32,15.02,0.04,4,24,54.1,0.6,9.5158,45.4651,59.5,2.5,3.62,0.25,8.11,0.56,-3.7,16.3
15,32,18.4,0.04,19,26,3.4,0.6,29.9019,52.4285,116.2,3.8,3.68,0.31,4.82,0.41,35.2,18.6
15,32,28.04,0.03,-19,18,26,0.6,-12.6629,29.3558,128.2,4.9,4.32,0.35,4.09,0.33,-21.1,15.1
15,32,31.53,0.03,-23,10,32,0.6,-15.5007,26.4104,138.5,4.2,5.32,0.33,4.04,0.25,-12.4,15.2
15,32,32.86,0.05,-2,35,39.1,0.7,1.9479,41.1215,34.3,1.4,3.6,0.27,12.41,0.93,0,16.4
15,32,33.39,0.03,-6,5,44,0.6,-1.482,38.8079,229.7,7.7,6.45,0.31,3.31,0.16,-6.1,9.8
15,32,34.03,0.03,20,6,38.8,0.6,30.9851,52.5922,577.7,17.3,18.06,0.61,3.36,0.11,46,8.4
15,32,36.12,0.03,15,34,44.7,0.6,24.1698,50.9301,117.1,4.1,14.62,0.3,13.6,0.28,19,4.5
15,32,42.73,0.04,25,3,25.7,0.6,38.9681,53.8849,46,1.4,2.57,0.22,5.51,0.47,-1.4,23.8
15,32,44.34,0.06,57,23,33,0.6,91.1292,48.5687,67.6,2.4,5.26,0.29,8.81,0.49,-40.6,10.9
15,32,45.34,0.03,-13,19,9.2,0.6,-7.8519,33.7226,224.1,6.7,6.65,0.35,3.03,0.16,-4.1,13.3
15,32,50.18,0.04,44,32,15.2,0.6,72.1414,53.4444,245.2,8.6,10.21,0.24,4.52,0.11,-1.6,4.6
15,32,53.82,0.03,-11,26,31.4,0.6,-6.2337,35.0423,140.5,4.7,5.74,0.32,4.93,0.27,3.6,12.5
15,32,58.12,0.03,15,56,5.8,0.6,24.7432,50.9933,284.5,9.8,3.59,0.27,1.44,0.11,9.7,16.8
15,32,58.72,0.04,13,38,10,0.6,21.4659,50.0228,74.7,2.6,5.62,0.28,9.05,0.45,29.7,12.1
15,32,59.03,0.03,-1,4,42.6,0.6,3.6005,42.0048,91.3,3.3,6.57,0.28,7.62,0.32,5.4,10.5
15,32,59.58,0.03,10,55,11.5,0.6,17.7687,48.762,129.2,3.9,4.87,0.26,3.91,0.21,17.9,12.8
15,33,0.83,0.03,3,54,16.1,0.6,9.0788,45.0154,195.1,6.5,4.46,0.25,2.73,0.15,-10.3,12.6
15,33,3.55,0.03,26,8,29.8,0.6,40.8004,54.0261,116.9,3.5,9.46,0.24,8.88,0.23,16.8,5.4
15,33,14.25,0.03,-4,21,16.6,0.6,0.3414,39.8425,212.8,6.4,6.93,0.3,3.38,0.15,9.7,8.8
15,33,14.49,0.03,15,16,42.2,0.6,23.8359,50.6663,1055.3,37.3,32.89,0.27,3.39,0.03,8.9,2.4
15,33,15.08,0.03,13,32,24.3,0.6,21.3775,49.921,1113.1,33.4,35.47,0.28,3.36,0.03,20,1.8
15,33,17.66,0.12,73,55,49.9,0.6,109.6195,38.7258,67.3,2.1,4.68,0.31,7.15,0.47,16.3,12.8
15,33,18.23,0.05,8,0,18.3,0.8,14.068,47.2222,24.4,0.8,3.63,0.3,16.6,1.37,13.4,17.7
15,33,21.34,0.04,-22,43,44.4,0.6,-15.0158,26.6288,113.9,3.9,4.72,0.34,5.09,0.37,23.9,15.1
15,33,22.98,0.03,-19,42,39.8,0.6,-12.7824,28.91,90.1,3.3,4.19,0.29,4.86,0.34,11.8,16.3
15,33,25.68,0.03,-5,49,32.7,0.6,-1.0387,38.829,80.1,2.9,3.5,0.28,4.83,0.39,-11.8,20.8
15,33,31.93,0.03,16,31,23.5,0.6,25.6877,51.1016,99.8,3.5,3.81,0.29,4.37,0.33,-18.4,15.5
15,33,39.97,0.04,36,53,26.1,0.6,59.2463,54.5396,65.5,2.4,9.99,0.29,16.29,0.47,7,6.3
15,33,40.31,0.04,35,44,42,0.6,57.2731,54.6038,595.1,17.9,31.23,0.31,5.58,0.06,-10.2,2.1
15,33,41.34,0.04,22,8,14,0.6,34.3107,52.9495,52.6,2,5.98,0.47,11.67,0.92,19.7,14.7
15,33,45.78,0.04,-34,57,9.4,0.6,-23.1765,17.0244,98.6,3.6,7.9,0.4,8.57,0.43,-26.3,10.4
15,33,45.96,0.07,59,21,22.9,0.6,93.5627,47.4616,97.3,3.7,3.5,0.24,4.44,0.3,-19.5,15.6
15,33,49.63,0.08,65,16,58.7,0.6,100.639,44.1687,190.1,6,4.24,0.27,3.45,0.22,19.3,13.9
15,33,52,0.11,-33,37,56.9,1.4,-22.3177,18.0601,11.2,0.6,12.6,0.67,3.11,0.17,-48.2,10.9
15,33,52.24,0.1,72,1,45.8,0.6,107.7444,39.956,169.3,5.6,8.9,0.3,6.35,0.21,1.6,7.2
15,33,53.41,0.04,-33,37,13,0.6,-22.3059,18.0668,1103,37.9,34.26,0.52,3.61,0.05,-32.4,3.4
15,33,54.09,0.07,46,54,32.8,1,75.846,52.61,29.4,1.3,5.14,0.23,21.96,0.98,-0.5,9.8
15,33,59.37,0.06,57,28,33.5,0.6,91.1145,48.3811,55.3,2.1,4.25,0.26,8.3,0.51,-26.2,13.2
15,34,4.81,0.05,48,23,40.5,0.6,78.1399,52.1145,312.5,9.4,6.35,0.23,2.09,0.08,-6.4,7.6
15,34,6.32,0.04,39,14,33.6,0.6,63.2511,54.2211,198.9,6.5,5.8,0.3,3.82,0.2,1.8,11.2
15,34,7.64,0.03,0,37,4,0.6,4.3251,42.0713,94.9,3.2,7.02,0.28,9.15,0.36,17,9.8
15,34,8.83,0.04,-22,15,49.7,0.6,-14.5222,26.8645,69.5,2.5,5.07,0.36,7.94,0.56,-6.4,14.9
15,34,12.6,0.03,-22,15,17.7,0.6,-14.5033,26.8618,108.5,3.8,9.19,0.37,9.35,0.38,7.8,8.9
15,34,15.34,0.04,30,21,2.3,0.6,47.9895,54.3531,83.2,3.3,8.56,0.32,12.57,0.47,1.9,7.6
15,34,17.83,0.04,10,17,8.4,0.7,17.17,48.1727,240.3,7.8,7.85,0.42,7.79,0.42,4.3,10.1
15,34,18.97,0.04,10,15,44.4,0.7,17.143,48.1571,96.2,3.6,7.25,0.5,8.48,0.58,33.9,14.1
15,34,19.02,0.03,-15,26,16.5,0.6,-9.2608,31.9252,70.8,2.2,5.61,0.34,8.46,0.51,-30.3,13.4
15,34,21.13,0.04,33,34,37.6,0.6,53.5316,54.4976,239.8,8.2,7.14,0.29,4.97,0.2,-7.3,8.5
15,34,28.37,0.03,12,11,0.2,0.6,19.7228,49.0414,74.5,2.7,3.66,0.29,5.42,0.43,-28.2,17.5
15,34,28.71,0.03,-3,5,46.1,0.6,1.8529,40.4292,120.4,4.1,4.77,0.32,4.83,0.32,3.7,14.5
15,34,32.52,0.05,49,20,50.7,0.6,79.5526,51.7214,84.6,3.1,2.92,0.24,3.7,0.3,26.6,18
15,34,34.57,0.03,-25,23,35.5,0.6,-16.6754,24.4078,110.6,3.9,8.68,0.41,7.83,0.37,29,11.4
15,34,34.65,0.03,4,53,42.1,0.6,10.5471,45.2611,82.3,3,5.09,0.27,6.79,0.36,-11.3,11.7
15,34,37.62,0.03,-26,1,9.4,0.6,-17.1031,23.918,398.6,14.1,10.92,0.45,2.83,0.12,41.8,8.5
15,34,40.83,0.05,49,57,58.7,0.6,80.4727,51.4829,48.7,1.5,4.29,0.21,9.29,0.45,-3.6,10.2
15,34,43.14,0.04,32,49,22.9,0.6,52.2376,54.4046,161.9,5.7,10.12,0.29,7.04,0.2,14.8,6.3
15,34,46.22,0.03,19,18,10.2,0.6,30.0176,51.837,674.7,20.2,12.98,0.39,2.03,0.06,26.1,5.8
15,34,46.62,0.04,-16,53,15.3,0.6,-10.3216,30.7881,68.5,2.5,5.07,0.27,8.42,0.45,-2.3,11.9
15,34,46.86,0.03,7,47,16.4,0.6,14.0796,46.7969,52.9,1.6,6.43,0.28,12.2,0.53,4.3,15.1
15,34,49.35,0.07,65,28,47.9,0.6,100.7756,43.9688,127.4,4.5,7.21,0.25,6.16,0.21,22.6,7.8
15,34,52.45,0.03,1,31,3.3,0.6,6.7752,43.2322,1320.4,39.6,11.79,0.29,0.9,0.02,105.6,5.8
15,35,1.27,0.05,55,36,49.8,0.6,88.522,49.1342,1846.9,60,10.56,0.27,0.71,0.02,-59.1,6
15,35,6.15,0.03,-12,43,39.7,0.6,-6.8632,33.7486,229.9,6.9,4.23,0.34,1.96,0.16,-18.1,20.6
15,35,6.68,0.03,5,7,35.4,0.6,10.9254,45.2811,126.6,3.8,7.83,0.29,6.43,0.24,-3.3,7.6
15,35,8.46,0.03,-6,21,18.1,0.6,-1.1754,38.1581,95.9,2.9,10.98,0.39,9.54,0.34,-23.8,7.8
15,35,9.19,0.05,46,47,33.4,0.6,75.5591,52.44,83,2.9,3.03,0.24,4.15,0.33,-4.3,17
15,35,10.1,0.03,7,28,45,0.6,13.7715,46.5523,206.1,7.2,15.03,0.29,8.08,0.16,-10.2,5.2
15,35,10.72,0.03,-4,25,37,0.6,0.6837,39.4304,72.3,3,8.52,0.33,13.75,0.53,-7.9,8
15,35,11,0.03,-6,20,33.6,0.6,-1.1547,38.1586,152.7,4.6,19.73,0.35,12.36,0.22,-18,4.5
15,35,22.11,0.03,-20,51,17.6,0.6,-13.2423,27.7433,189.5,6.7,13.93,0.3,7.69,0.17,17,4.9
15,35,23.72,0.04,-3,28,58.5,1.1,1.6604,40.0045,50.9,2,4.37,0.33,11.58,0.87,13.6,16.7
15,35,27.43,0.03,1,56,37.9,0.6,7.3644,43.3705,178.7,5.4,3.21,0.26,1.92,0.16,16.2,22
